Answer,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw
ed is a good friend of mine.  he rang the bell an dthere he was.  he delivered my mail to me as he often does.  we chatted for a bit and he had his dogs with him.  he is such a good and kind person and it is always a delight to see him,False,False,False,False,False,False,False,False,True,False,False,False,False,True
felt upset and disappointing because I did not exercise alot,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Can we be better than this or what is different.  We must look forward to our families and our life for better with the blessing of our friends support.,False,False,False,True,False,False,False,False,True,False,True,False,False,False
iI enjoy my work and know that it helps many others in my teaching the pre k children I reach out to the children and to the parents and extended families .I also enjoy working as a Turker enjoying the surveys of varied hits.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
That I am very lucky to have the person that you do.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
God is very important in my daily life as He gives me guidance. I pray to Him every single day to give thanks and pray for the important things in my life.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Exercising whenever I have a chance is very important to maintain my current fitness at my age. Being diligent with exercise is very important to keep your shape.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I also was so happy to sleep in my own bed after a relaxing day with my family.  Being away for 5 days really makes you appreciate being home and catching up on sleep!,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"When I got home from the day of manual labor I still had some energy so I convinced myself to go for a short run. Afterwards I came home and took a shower. I was pleased that I pushed myself physically that day, and felt accomplished as I plopped down onto the couch after a long day of exerting myself and being patient.",False,False,False,False,False,False,False,False,False,False,True,False,True,False
"i am proud of my work , work has been so good , great customers",False,False,False,False,False,False,False,False,True,False,True,False,False,False
"I got a fair amount of work done yesterday, it was a productive day and I felt proud about all the good work I did.",False,False,False,False,False,False,False,False,False,False,True,False,True,False
"I learned that a band I really like is coming to town, so I purchased tickets. I'm really excited to go!",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"I'm equally happy about my health. If I'm strong and healthy, I can be able to undertake my daily activities without any problem.",False,False,False,False,False,False,True,False,True,False,True,False,True,False
"Without my health, I have nothing to sustain long term happiness. I feel very secure in my health.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
"When I spend time with my partner and daughter, I feel calm, happy, and satisfied. We argue sometimes, but mostly we are super close and love hanging out together.",False,False,False,True,False,False,False,False,True,False,False,False,True,False
"My health is good today. Usually I have migraines, but I am oddly hungry.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I was able to go outside with my wife who has cancer to a local park which was surrounded by trees, very quiet as only a few people were around and with 2 small man-made ponds with free.  It was a good break in  the day from all my work on  the computer as well as to spend quality time with my wife in a natural  setting. I thoroughly enjoyed it.",False,False,False,False,False,False,True,False,True,False,True,False,False,True
For dinner my wife and I decided to make pasta. We were low on everything else but we had noodles and some sauce. We added some italian seasoning and some red pepper flakes. It actually tasted excellent! It reminded me of my childhood.,False,False,False,False,False,False,False,False,False,True,False,False,True,False
Nice to spend time with my wife at the end of a bad day at work. We had a few drinks and a few laughs which provided some much needed relaxation.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"My spouse and I met our best friend for dinner and had a great time all together. We talked for hours, laughed, and ate some really delicious food. The whole night left me feeling entertained, content, and happy that my spouse and I have such a close friend from childhood still in our lives. He is like a brother to both of us.",False,False,False,True,False,False,False,False,True,False,False,False,False,False
I was able to get all of my work done yesterday. I was surprised due to all of the interruptions and such but it is all completed.  I feel satisfied because I accomplished the goals I set out to meet for the day.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I was able to take a really good nap the other morning. I was able to cuddle with my cat and it felt so relaxing and calm. It's exactly what I needed.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
My son and I tried out the new Greek Restaurant for dinner. It was wonderful and i think it will be one of our new favorites!,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Found out I have kidney issues.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Per usual I was able to chat with my significant other at the end of night. We talked about our day and planned what we were going to do on the weekend. It always enjoyable when I get to talk to her. She is my love of my life.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
My daughter and I plan to go to the gym together. She has a membership that allows her to bring a friend.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cooking is one of my favorite times of the day. I enjoy cooking...and eating.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
"After a day of fulfillment, I satisfied when I go to bed.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
I went to five guys and the food was better than i rememebered it being in the past,False,False,False,False,False,False,False,False,True,False,False,False,True,True
I made home-made burritos and rice today. It was the perfect meal for a cold day.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I finally got a solid 8 hours of sleep yesterday.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
It's really cool to see how my new boss handles things at his company. He's got a really kind attitude that I admire and want to cultivate for myself. It makes me have a lot of respect for someone who runs things like he does.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
Having enough money to buy food makes me happy and satisfied. God will provide.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
My team did a great job yesterday. I was able to report sales numbers for every single rep in my office yesterday. Everyone is on board to reach their quarterly/monthly goals.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Yesterday I found out I was shortlisted for a big promotion at work. I've been at this job for 3 years and was so excited to hear that my efforts might pay off and help me to make a better life for myself, my husband, and my baby. to hear that",False,False,False,False,False,False,True,False,True,False,True,False,True,False
One of my kids is have a hard time with his health so he is not sleeping well which means am not sleeping because am up with him almost allnight last night we only slept 4 hours,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Being helthy in life is very very important to insure that we are able to live a longer happier life. So that we can be there for our children.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I read yesterday and it helped calm me down from a stressful day at work.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
My relationship with God is as strong as ever as I have counted on Him to get me out of tough times. My money situation hasn't been the greatest over the past few months and we are finally starting to see the light at the end of the tunnel and it is due to the guidance and wisdom that came from praying. Yesterday I took the time to thank God for the help in these areas.,False,False,False,True,False,False,False,False,True,False,True,False,True,False
I try throughout my day to always remember God is there watching and live accordingly and know he is there for me in prayer.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I slept well. I got up fewer times during the night . I feel pleased and refreshed.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I had to be in a different class than i usually was and the children that were in the class were not good listeners. So it was a bit frustrating.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
My wfe told me she missed me when she woke up and I was not in bed. She went on and on about it. She was genuine and I felt loved and cared for.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I was working the majority of the day otherwise.  But a lot of the tasks were repetitious.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
I wnet out with my friends for dinner and i had a lot of fun.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
My SO is recovering from a serious illness and has good days and bad days. Yesterday was a bad day for her and I felt so sorry for her. I wished there had been something I could do to make her feel wonderful but all I could do was help her and take care of her the best I could. She was glad to see yesterday end.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
my friends are a long time fixture in my life,False,False,False,False,False,False,False,False,True,True,False,False,True,False
"at the end of the day, nothing is more comforting that  drink.  it is like a million little hugs.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
I really really enjoy bed time. lol. Every night when I crawl into bed it is the most relaxing part of my day. I think it may be one of the most favorite parts of my day ( aside from babysitting my grandbabies).,False,False,False,True,False,False,False,False,False,False,False,False,True,False
Made me get ready for today.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
they really perked me up!  good times!,False,False,False,False,False,False,False,False,True,False,False,False,False,False
For dinner I had a Velveeta Gold Skillet. I never ever make this and now I know why. It was horrible. It tasted like puke. It was really gross and you could taste that it was not actually food. My family did not like it and I will not make it again.,False,False,False,False,False,True,False,False,False,False,False,False,False,False
I was proud becasue I was getting all my work done and finding things to finish and completes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
My friends and I were sending texts and refining details to make a surprise party for one of our friends.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"I have to keep reminding myself to pray and remember that I am not really in control in this life, too much. I just tried to repeat Lord have Mercy when I was frustrated or upset, which seemed to be alot, and it truly helped me through the day.",False,False,False,False,False,False,False,False,True,False,False,False,True,False
I like taking care of myself physically and how it makes me look and feel.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I caught up with a good friend for lunch that I had not seen in awhile. It was nice to catch up and we had talked about making some plans for the future.,False,False,False,True,False,False,False,False,False,False,True,False,False,False
"The long day on my feet, and doing the 10,000 steps of walking made me feel frustrated that I still had some pains with the exertion but also happy that I am getting back into shape little by little. Balancing it all out with work and having to do it on my own is making it an easier task to meet daily.",False,True,False,False,False,False,True,False,False,False,True,False,False,False
I made a roast.It was good.I cut up alot of healthy vegtables in it.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"At the end of the evening I talked to my mom on the phone and we talked about the trip I just came back from. It was fun to talk to her, she was so interested in the details of our trip and so positive. She's such a great person.",False,False,False,True,False,False,False,False,True,False,False,False,False,False
I was able to sleep peacefully for the first time in three days. I was glad.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I am working hard, spending a lot of time outdoors and I feel very healthy and happy about that fact.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
Doing yoga helps me feel awake and alert and comfortable in my body,False,False,False,False,False,False,False,False,False,False,True,False,True,False
I played with my kittens and they always make me laugh. They know how to put a smile on my face when they chase lasers and feathers.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Even though I was so busy I was able to fit in a work out and it felt really good.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"We all retired early for the night and were able to get a full night's rest for the first time since, well, I cannot even remember! We woke up well-energized and ready for the day!",False,False,False,True,False,False,False,False,False,False,False,False,False,False
"After working out, I came home and browsed the internet and played video games. I felt pretty calm and normal for the duration of it.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
I talked to my romantic partner briefly yesterday after work. We are both very busy and haven't seen each other much so it was nice to talk to him even for a few minutes.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
When I got home from the card tournament my girlfriend surprised me with some chicken fajitas. I was really hungry and these are one of my favorite things to eat so I was super grateful!,False,False,False,False,False,False,False,False,True,False,False,False,False,True
having my family together for dinner. its always a good thing,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"I was surprised to get a message from a friend from long ago, but I was really happy to hear from her. She was my best friend in college, so it brought back some memories that were very nice to recall and reminisce on. I think I'd like to talk to her more often, if I can remember to. I've just been so busy every day, it's hard to remember to talk to other people sometimes.",False,False,False,False,False,False,False,False,True,True,False,False,False,True
OUr friends went walking with us. We enjoy spending time with them,False,False,False,True,False,False,True,False,True,False,False,False,False,False
I have been having problems sleeping lately.  This week I started taking something to help me sleep better at night and it works great.  I sleep like a log and woke up feeling like a spring chicken.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
It was a really easy day at work so I got to spend a good chunk of it turking and making some extra money,False,False,False,True,False,False,False,False,False,False,False,False,False,False
At my parents house they made a delicious steak dinner with sweet potatoes salad and a dinner roll and it was wonderful to have such a delcious meal while surrounded by family.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
After my nap I tried to do some online survey but I was all foggy and disorented and only lasted attempting to work for a few hours before I layed down again,False,False,False,False,True,False,False,True,False,False,False,False,False,False
"I was hoping to get a good night's sleep.  However, while very tired prior to going to bed, I just laid there for about an hour wide awake.  Finally got up and watched TV until I got tired again.  Only managed to get a total of about 4 hours sleep.",False,False,False,False,False,False,False,True,False,False,False,False,False,False
I tried a vegetarian burger that everyone has been talking about. It was ok but not that great. Not sure if I would pay so much money for it again.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"In the morning, I went to the gym and attended a Zumba class. After the class was over, I felt really satisfied with my exercise and was glad I did it.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I went to sleep after the appointment, much earlier than usual.  The tests and stress of it all exhausted me.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
I played a video game. It was fun.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"I learned a long time friend died a few days ago. I live far away and have not had contact with this friend in a few years. This person was very close to me for many years and I frequently think about him. One of the things he wanted so much for me was to return to the Catholic church. I downloaded a Catholic prayer app on my tablet and read some of the prayers as I thought about the great impacts this person had on my life. I have never given up on God, just the Catholic church because of some of the doctrine that doesn't make sense to me. I appreciate that I was able to link back up to God in this familiar way from my past.",False,False,False,True,False,False,False,False,False,True,False,True,False,False
"got a great nights sleep after taking nyquil for my cold.  didnt wake up once, not even to pee until 830 am! a new record i think!",False,False,False,False,False,False,False,False,False,False,False,False,True,False
Had a meeting with our owner about our losses it was not good we are in the hole financially big time.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
I got done with work a bit early yesterday and that made me excited as it gave some free time to do a few things that are more fun.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
I got to bed close to the time I wanted to. That's challenging some days due to house work.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I was acting very worried for no good reasons and realized how silly I felt.,False,False,True,True,False,False,False,False,False,False,False,False,False,False
It felt good to run and let out some energy from the day.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I walked for 3 miles yesterday which is more than my target for a day,False,False,False,False,False,False,True,False,True,False,False,False,False,False
I ate a bunch of Taco Bell. This was pretty gross and ruined any gains made during my workout.,False,False,False,False,False,True,False,False,False,False,False,False,False,False
I enjoyed spending family time in the evening. I always enjoy my time with all of them.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I was able to go to church yesterday and that was what really set my day to be a good day. I like when I am able to have time to establish my faith and to participate in a church service.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I worked really hard at work yesterday. So much without a break that i pretty much crashed when my head hit the pillow. I felt so tired that I hope i get enough sleep to reenergize myself for tomorrow.,False,False,False,False,False,False,False,True,False,False,False,False,True,False
"Work was the usual gamut of occasional struggles and satisfaction when things were going well. It's been really time-consuming, but so far a positive week for working extra hours and getting a little more pay.",False,False,True,True,False,False,False,True,True,False,True,False,True,False
I felt quite excited satisfied and happy to complete my exercise routine.,False,False,False,False,False,False,True,False,True,False,True,False,True,False
We got to go out hiking after the fact. It was really nice to get some fresh air and very refreshing.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I feel so proud to have such amazing friends in my life. Over the past few years I have found friends that feel like family. With my friends around I feel happy an my life feels full.,False,False,False,False,False,False,True,False,True,False,True,False,False,False
I rode my bike to work today. It is a good day every time you ride to work.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"I enjoyed baking scones yesterday. The recipe was a new one -- a copycat of a scone I can't get at a particular store any more -- and it turned out really well (and was simple to make, too). It's terrific!",False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I made a steak, something I dont have often, but felt like celebrating and it was delicious. I got a porterhouse and cooked it medium well on my stove top grill. I paired it with my favorite wine and had a baked potato and Brussels sprouts   as my sides",False,False,False,False,False,False,False,False,False,False,False,False,True,False
I was already in happiness thinking of my work which made my sleep very peaceful after my partner convinced me with the gift for my success at workplace.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"Since I do enjoy my sleep, I was glad I felt refreshed after sleeping all night. I consistently use my CPAP machine, which helps immensely. To think I almost didn't take the machine seriously. I'm glad I did because It makes a huge difference in my sleep.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
I finally got to try a new BBQ restaurant that I have been wanting to go to for a while it was very good better than expected.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I pray ever night for my friends and family. This gives me great satisfaction and comfort that God will look after these people.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
I received a text from a friend asking for any prayer requests.  It was a surprise but a good one. I felt valued to know that this was something  she would ask for.,False,False,False,False,False,False,False,False,True,False,False,False,False,True
I received a response from a possible new job.  They told me to go ahead and fill out an application because they said I was someone they were looking for to join them.  I am hopeful that this will turn into a good thing!,False,True,False,False,False,False,True,False,True,False,False,False,False,False
I was happy about how my spiritual life with God has been going.  I have been praying more and resting in God and feeling calm and peaceful.  I was satisfied in growing closer in my walk with God.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I did a lot of running and jogging.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"I felt that God was there for me, and closer than ever before.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
We went grocery shopping and I got some really good food we needed and no junk this time. That makes me feel good about it most. I am going to be healthy and loose weight now.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I did extra Turking yesterday in addition to my regular work, and I got a wonderful surprise. I did a couple of odd typing type hits and when I checked e mail later I saw I earned 2 bonuses, 1 was 5.50 and the next was for 8.25. This was a great ""work"" type surprise.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"I got a good night of sleep yesterday, which I needed because I stayed up way too late the night before.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
Dinner was cream of potato soup and fresh bread.  The house smelled of the bread rising in the bread machine and potato soup is so easy to make yet I don't often.  It brought back memories of my Dad since he used to make it often when I was growing up.,False,False,False,True,False,False,False,False,False,True,False,False,False,False
"Made gyros for dinner, forgot feta but was able to pick some up. It was great.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
I was very excited to eat my leftovers for lunch. looked forward to it from the morning,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Work is work. There are ups and downs but yesterday was good. I got a lot of things done and I had a good time occasionally having a chat with my boss about non-work stuff. It was a good day at work.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
I had a good night sleep after all the hard work and great food I had during the day.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I am so thankful to be able to still work at the age of 67 and have food on my table.  There are so many homeless people who would love to be able to have that.  Some may not want to work for it and just receive a handout, which I feel each individual who is capable should work for what they have.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
I had a terrible headache.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I took the time to make a home cooked meal last night and it was so good. I made acorn squash with apples and sausage. Getting to enjoy this meal made me very satisfied because it was so tasty and very happy that it turned out so good. This meal also makes me nostalgic for other times when I have made this delicious meal.,False,False,False,False,False,False,False,False,True,True,False,False,True,False
My mother is older and having some health problems. I spoke to her on the phone and learned that she refused to take some medicine the doctor gave her. I am frustrated because I feel like she does not want to get better.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
The sleep was good,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The food I had was delicious. My girlfriend prepared a very nice meal. It had me ready to take on the rest of the night.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I'm so far behind in my school work and I wasn't happy with my last grade. I think the professor is an idiot who has no idea what he's doing. It feels like he's just going through the motions and that makes me anxious because I want a good grade.,False,True,False,False,False,False,False,False,False,False,False,False,False,False
i slept so good and hard like a baby it was relaxing and i needed to get some rest so i felt so much better the next day,False,False,False,True,False,False,False,False,False,False,False,False,True,False
"I love going to bed at night and getting much needed rest, i am always looking forward to the next day and what lies ahead.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
"Exercising after a busy days felt really good.  It energized me and made me somewhat proud to see that I was meeting my goal for exercising.  I felt very relaxed afterwards and was able to enjoy the rest of the evening, feeling better physically and mentally as a result.  It helped to clear my mind.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
we had pizza again so tired of pizza gross,False,False,False,False,False,True,False,False,False,False,False,False,False,False
My dog was really well behaved. She is my family and i love her so much.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I'm getting old. I take naps in the afternoon. Even if I only sleep for 20 minutes it's usually good for me. That's about what it was yesterday. Just that little bit of sleep got me going for the rest of the day.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
I was able to finish all of my work quickly with no errors. After i had some time to myself to be able to do what i wanted.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
I took a nap and have a very good rest.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I made a really nice dinner of fresh baked potatoes with vegetarian Mexican seasoned beans and avocado. It was a really healthy meal and my vegan son enjoyed it. I was proud that I was able to come up with it off the cuff and that it turned out so well.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
I don't usually get enough sleep so it's always good when I can get to bed a little early and try to catch up.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I managed to finish my work relatively early for the day. I'm glad because this opened up free time for me to do some after work self study with web development. My day was tiring, but I felt rewarded from what I was able to accomplish. I felt like I put in a fulfilling workday that was packed with work to keep me feeling busy without feeling overwhelmed.",False,False,True,True,False,False,False,False,False,False,False,False,True,False
"I cooked a fairly involved dinner last night. I usually don't really cook at all, but I devoted a little more time to food preparation and cooking last night for dinner than usual. It didn't take a ton of time and wasn't too involved, but I was definitely happy with the final product. I was proud of myself for cooking a dish and having it turn out tasty. It looked and tasted good. Plus it didn't take a ton of time. I was happy with the results.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
"I was so tired when we got home last night that I was in bed and asleep by 8:30 pm.  Falling asleep when I'm so tired is sometimes a little difficult, but last night I just drifted easily off.  What a nice way to end the day and prepare for the next.  I'm so happy that I don't have sleeping problems.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
Recently food a great chili recipe. It uses cooked pot roast and a can of beer. It is really comfort food.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I had a couple of good meals yesterday that helped me feel a bit better from being sick lately,False,False,False,False,False,False,False,False,False,False,False,False,True,False
by excercising my heart it was such a great meeting of my body and mind. I felt extremely calm afterword.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
My friend's mother passed. I learned about it and said special prayers and planned on the bouquet I would order today.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Work was typical.  I was frustrated by the stupid paperwork and other crap that I have to do instead of just being allowed to do my job.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
It was nice to play a video game before work yesterday. I don't always get a lot of time to play but this new game I have is pretty fun even in small amounts. It's nice to still be able to do it once and a while.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I slept well yesterday,False,False,False,False,False,False,False,False,True,False,False,False,True,False
"I love being a tutor, even if it's only part-time. It warms my soul knowing that the help that I give them is instrumental in their passing an important class that is required for graduation.",False,False,False,False,False,False,True,False,True,False,True,False,True,False
i feel very safe and happy when surrounded by my family,False,False,False,False,False,False,False,False,True,True,False,False,True,False
I had two bowls of Cheerios for breakfast (in milk). It's good to start the day with some breakfast cereal. It lasts me until lunch and tastes good.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I want to be closesr with my family and I worry about them.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"I went for a 5 mile run yesterday afternoon and it helped me burn off some nervous energy I had accumulated throughout the day, as well as some of the calories I had eaten earlier in the day. I felt happy and satisfied at the end of it.",False,False,False,True,False,False,False,False,False,False,True,False,True,False
God showed himself several times throughout the day in my interactions with people and things. I was so inspired by how God shows how he loves us if we just pay attention.,False,False,False,False,False,False,True,False,True,False,False,False,True,False
My brother baked a cake which tasted good.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
I had a great hamburguer at a new place I went  to have lunch.,False,False,False,False,False,False,True,False,False,False,False,False,True,False
I spent quite a bit of time talking to my significant other about our day. We ate dinner together then relaxed with a cup of hot cocoa as the snow fell outside,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I finally got enough sleep for a change.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I was able to get a short nap in, at the middle of the day.  It felt good because I couldn’t sleep well the night before.  I don’t usually nap but today I really needed it and it helped a lot.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
Love for life was extremely salient yesterday because I realize how grateful I am to live where I live and be able to have the kind of job taht I now have after retiring from teaching.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
I love my friends.We always share our feelings.We are spend time for our enjoyment.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
spending time with my husband and kids makes me happy. I was glad to spend quality time with family,False,False,False,True,False,False,False,False,True,False,True,False,True,False
I don't get enough sleep lately. It affects me throughout the day as I don't function as efficiently as I would like to. I also am not in good mood's most mornings and I definitely attribute it to lack of sleep. My quality of sleep is also terrible.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
food is soo good best part of my day,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I had a wonderful dinner evening meal with my family at home that was delicious but more importantly I got to share it with my entire family around the kitchen.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
i slept 8 hours,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"I was finally able to get a full night's sleep the night before, so I was well rested throughout the day. I actually went to sleep at a respectable time without any trouble too last night.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
I checked an online order I made and it said that I would be receiving it today. The shipping was quick and I'm happy that I'll get to use what I purchased. I hope the product is good as it's one I haven't used before.,False,False,False,False,False,False,True,False,True,False,False,False,False,True
a good night sleep is so important,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"I made money and a large performance bonus, which is much needed and appreciated. Because of how large it was, I'll be able to buy all the presents for xmas that I want to buy and make a great Christmas for my family.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
I was contemplating God and realized that I was excited to meet God someday and escape this inferior world. I was thinking about how that would be greater than just about anything else.,False,False,False,True,True,False,True,False,True,False,False,False,False,False
I enjoyed watching a new movie with my son. We both really enjoyed it and sat for a long time afterwards talking about what we thought. It was nice to spend some one on one time with my son.,False,False,False,False,False,False,False,False,True,False,True,False,False,False
"I slept really good last night, but I didn't get enough sleep the two nights before that. I feel pretty good today, so the sleep was restorative.",False,False,False,False,False,False,False,False,False,False,False,False,True,False
It's good to have a few friends to chat with about your day. I have a few people that I am close to and we try to encourage each other with our daily struggles.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
We went out to a local restaurant and had a nice dinner. They had a chicken special that was great and I had a nice glass of wine. My family and I had a great time chatting and laughing. It felt really good to relax.,False,False,False,False,False,False,False,False,True,False,False,False,True,False
I work out in the afternoon on most days so it's perhaps not the most salient thing ever but yesterday was otherwise mostly filled with work during the day and scheduled in the evening like I explained in both situations above. What was notable about exercising yesterday was hitting a new personal record on my bench press at 225lbs.,False,False,False,False,False,False,True,False,False,False,True,False,True,False
I am proud of my children and wife for all they try to do to help me. This one of the few things that gives me happiness.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I had trouble sleeping last night,True,True,False,False,False,False,False,True,False,False,False,False,False,False
"I enjoyed eating a bacon cheeseburger from my favorite restaurant, Cheddars. I used to eat bacon cheeseburgers all the time when I was younger. The food made me feel happy and nostalgic.",False,False,False,False,False,False,False,False,True,True,False,False,True,False
I made myself dinner before going to work. I was in a rush so I made a sandwich on a bagel and ate it. I also ate a Girl Scout cookie as dessert. It was fairly normal.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
"I ate waaaaay too much for breakfast and lunch (and dinner), so I always feel full but have had really good food. I'm always eating but I shouldn't be ever.",False,False,False,False,False,False,False,False,True,False,False,False,True,False
"I had a shift at my local Buddhist community Center in the evening. I wasn't sure if my friend would be there, since he took his girlfriend to Mexico for her operation. But he was there with her and we got to talk about her operation, which went well. He told me he saved thousands of dollars by taking her to Mexico for it, rather than having it here. I was happy to see she came through it ok and that they were back home.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
I got to do a watercolor painting as well as make some music. I was very creative.,False,False,False,True,False,False,True,False,True,False,True,False,True,False
I enjoyed time with my husband last night. We were able to talk and catch up with each other as we snuggled.,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I started a new workout routine this week and it felt great yesterday.  I can actually feel a difference it makes me feel more energetic. I am certain to continue with this routine.,False,False,False,False,False,False,False,False,False,False,True,False,True,False
